,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score,Auto_Loan,Debt_Consolidation_Loan
2225,26,Manager,39870.01,3578.5,3,3,5.0,3,"Personal Loan, Mortgage Loan,  Debt Consolidation Loan",1,0,6.72,2,Good,812.81,29.85875,26 Years and 2 Months,No,61.94,107.01625,High_spent_Large_value_payments,443.8975,Good,0,1
2226,16,Developer,17767.41,1407.62,6,10,28.0,5,"Not Specified, Not Specified, Credit-Builder Loan, Student Loan,  Student Loan",36,17,8.73,8,Bad,2595.94,33.14125,9 Years and 10 Months,Yes,65.49,93.69875,Low_spent_Large_value_payments,267.82125,Poor,0,0
2227,18,Accountant,173303.68,14681.97,1,2,12.0,3,"Student Loan, Not Specified,  Debt Consolidation Loan",14,10,11.55,7,Good,1150.8,38.13125,19 Years and 7 Months,No,288.87,772.86125,High_spent_Medium_value_payments,667.71125,Good,0,1
2228,14,Manager,35849.98,2823.5,7,6,5.0,2,"Student Loan,  Student Loan",10,9,15.115,4,Standard,1264.32,30.35125,8 Years and 3 Months,Yes,32.64,120.3325,High_spent_Medium_value_payments,388.1275,Standard,0,0
2229,35,Media_Manager,17693.62,1598.47,9,9,33.0,2,"Payday Loan,  Student Loan",35,17,15.54,12,Standard,2476.23,33.61875,10 Years and 3 Months,Yes,20.0,105.79125,Low_spent_Large_value_payments,310.40125,Poor,0,0
2230,55,Entrepreneur,35681.42,2918.45,4,4,6.0,2,"Payday Loan,  Debt Consolidation Loan",15,7,10.445,2,Standard,133.3,31.115,24 Years and 4 Months,No,53.78,108.405,High_spent_Small_value_payments,400.69125,Standard,0,1
2231,26,Mechanic,52243.56,4432.63,4,7,27.0,5,"Payday Loan, Personal Loan, Credit-Builder Loan, Not Specified,  Auto Loan",10,14,8.06,9,Standard,2584.55,33.07625,12 Years and 5 Months,Yes,126.44,170.435,High_spent_Medium_value_payments,403.885,Poor,1,0
2232,47,Manager,29648.76,2740.73,0,2,10.0,0,No Loan,6,6,4.35,4,Good,1104.99,32.53625,20 Years and 9 Months,No,0.0,139.88125,High_spent_Small_value_payments,397.9425,Good,0,0
2233,19,Manager,46640.82,3824.74,3,4,13.0,3,"Home Equity Loan, Not Specified,  Not Specified",5,17,12.435,2,Standard,816.11,32.89125,29 Years and 5 Months,No,75.54,228.22125,High_spent_Medium_value_payments,352.465,Good,0,0
2234,24,Accountant,54843.69,4438.31,6,7,32.0,9,"Auto Loan, Auto Loan, Student Loan, Debt Consolidation Loan, Payday Loan, Auto Loan, Credit-Builder Loan, Personal Loan,  Debt Consolidation Loan",56,22,17.33,7,Bad,4896.0,33.0675,9 Years and 2 Months,Yes,312.26,244.59625,High_spent_Small_value_payments,240.245,Standard,3,2
2235,21,Media_Manager,26030.03,2146.17,4,3,13.0,3,"Not Specified, Payday Loan,  Home Equity Loan",5,20,11.45,1,Standard,595.44,32.7825,30 Years and 2 Months,No,38.32,129.21375,High_spent_Large_value_payments,318.3275,Standard,0,0
2236,21,Teacher,96040.56,7814.38,2,5,3.0,4,"Debt Consolidation Loan, Credit-Builder Loan, Personal Loan,  Auto Loan",12,11,9.75,1,Good,105.89,33.77375,28 Years and 8 Months,No,182.19,443.42125,Low_spent_Medium_value_payments,505.32375,Poor,1,1
2237,34,Teacher,31906.07,2847.84,5,4,13.0,1,Credit-Builder Loan,17,13,4.63,0,Standard,901.87,31.09125,15 Years and 7 Months,Yes,16.19,141.6375,High_spent_Small_value_payments,391.96125,Standard,0,0
2238,23,Entrepreneur,99237.75,8288.81,4,7,10.0,3,"Auto Loan, Mortgage Loan,  Payday Loan",8,10,0.52,3,Good,1317.42,32.575,16 Years and 5 Months,No,214.61,293.5,Low_spent_Large_value_payments,582.91125,Standard,1,0
2239,23,Scientist,32612.36,2670.7,5,5,12.0,4,"Debt Consolidation Loan, Auto Loan, Not Specified,  Auto Loan",6,9,8.565,0,Good,809.94,30.76,32 Years and 4 Months,No,91.58,194.41375,Low_spent_Large_value_payments,251.07625,Good,2,1
2240,46,Doctor,30081.37,2333.78,1,2,3.0,1,Mortgage Loan,5,12,8.93,1,Good,1421.99,32.28125,29 Years and 9 Months,No,13.67,141.41125,High_spent_Medium_value_payments,345.1025,Good,0,0
2241,24,Entrepreneur,20287.13,1626.59,4,6,11.0,0,No Loan,29,13,11.73,7,Standard,19.94,33.55625,25 Years and 9 Months,Yes,0.0,116.1625,Low_spent_Small_value_payments,328.09875,Standard,0,0
2242,44,Musician,15599.88,1324.99,6,8,21.0,6,"Mortgage Loan, Debt Consolidation Loan, Not Specified, Payday Loan, Mortgage Loan,  Debt Consolidation Loan",60,23,19.77,7,Bad,4384.6,31.52,8 Years and 3 Months,Yes,66.73,110.51625,High_spent_Small_value_payments,235.25,Poor,0,2
2243,34,Engineer,93345.76,7751.81,5,7,16.0,4,"Not Specified, Credit-Builder Loan, Student Loan,  Auto Loan",7,12,7.92,5,Standard,1203.25,31.565,15 Years and 8 Months,No,220.1,421.3825,High_spent_Medium_value_payments,415.05125,Standard,1,0
2244,43,Lawyer,32340.83,2556.07,4,5,9.0,3,"Auto Loan, Credit-Builder Loan,  Not Specified",16,9,2.95,3,Standard,1455.41,30.425,29 Years and 3 Months,No,79.44,151.19625,Low_spent_Small_value_payments,294.96500000000003,Standard,1,0
2245,25,Accountant,36722.38,2905.2,7,6,20.0,0,No Loan,10,11,7.21,1,Standard,366.9,32.7075,15 Years and 3 Months,Yes,0.0,223.8875,High_spent_Small_value_payments,338.27125,Standard,0,0
2246,36,Accountant,14132.32,1205.69,6,9,34.0,8,"Not Specified, Home Equity Loan, Home Equity Loan, Personal Loan, Mortgage Loan, Debt Consolidation Loan, Student Loan,  Auto Loan",50,17,23.75,8,Bad,4632.52,31.0075,1 Years and 3 Months,Yes,51.75,92.335,High_spent_Medium_value_payments,255.2375,Poor,1,1
2247,32,Scientist,57309.78,4623.81,7,10,31.0,7,"Personal Loan, Payday Loan, Debt Consolidation Loan, Student Loan, Mortgage Loan, Mortgage Loan,  Not Specified",59,18,13.73,11,Standard,1556.58,29.3725,18 Years and 3 Months,Yes,298.09,157.60625,Low_spent_Large_value_payments,266.69,Poor,0,1
2248,19,Architect,61632.99,4856.08,9,9,27.0,7,"Auto Loan, Auto Loan, Student Loan, Debt Consolidation Loan, Home Equity Loan, Not Specified,  Mortgage Loan",32,22,14.88,9,Bad,1634.98,29.91375,9 Years and 4 Months,Yes,311.56,234.685,Low_spent_Medium_value_payments,218.6575,Poor,2,1
2249,25,Manager,73134.06,5913.51,5,4,12.0,4,"Not Specified, Not Specified, Student Loan,  Auto Loan",23,12,4.38,3,Standard,382.91,32.2775,32 Years and 11 Months,No,156.92,242.57375,High_spent_Medium_value_payments,455.58,Standard,1,0
2250,19,Accountant,34230.0,2902.5,10,9,29.0,8,"Home Equity Loan, Auto Loan, Personal Loan, Credit-Builder Loan, Credit-Builder Loan, Debt Consolidation Loan, Not Specified,  Personal Loan",18,14,23.865,9,Bad,3362.1,30.270000000000003,5 Years and 10 Months,Yes,151.07,195.43875,Low_spent_Medium_value_payments,213.74,Standard,1,1
2251,23,Teacher,8884.17,874.35,10,6,16.0,6,"Home Equity Loan, Student Loan, Not Specified, Payday Loan, Home Equity Loan,  Home Equity Loan",62,19,8.5,10,Bad,2143.45,31.6,15 Years and 5 Months,Yes,29.39,63.185,High_spent_Medium_value_payments,270.06125,Poor,0,0
2252,44,Developer,47506.8,4053.9,7,7,28.0,6,"Student Loan, Auto Loan, Student Loan, Debt Consolidation Loan, Payday Loan,  Home Equity Loan",28,19,7.25,8,Bad,1902.31,33.2025,9 Years and 10 Months,Yes,133.0,104.54625,High_spent_Large_value_payments,363.44625,Poor,1,1
2253,52,Manager,33768.99,2904.08,5,4,5.0,0,No Loan,2,2,10.435,2,Good,209.22,30.675,16 Years and 7 Months,No,0.0,142.98625,High_spent_Small_value_payments,412.42375,Standard,0,0
2254,40,Architect,67712.26,5480.69,5,2,11.0,1,Credit-Builder Loan,10,9,7.725,1,Good,625.53,32.24875,15 Years and 10 Months,No,30.71,311.05625,High_spent_Large_value_payments,546.3475,Standard,0,0
2255,26,Journalist,14799.91,1469.33,1,5,8.0,0,No Loan,11,5,9.78,2,Good,427.59,31.51,20 Years and 8 Months,No,0.0,94.5625,High_spent_Medium_value_payments,340.65375,Good,0,0
2256,30,Scientist,148990.16,12474.85,3,7,3.0,3,"Personal Loan, Auto Loan,  Credit-Builder Loan",14,7,8.65,2,Good,407.6,34.87125,28 Years and 11 Months,No,267.37,580.40875,High_spent_Medium_value_payments,664.71,Good,1,0
2257,26,Mechanic,36628.57,2836.38,5,4,15.0,1,Not Specified,12,19,14.46,1,Standard,982.98,33.78375,20 Years and 7 Months,Yes,24.55,171.49,High_spent_Small_value_payments,348.27125,Standard,0,0
2258,14,Manager,43782.45,3543.54,6,9,25.0,8,"Payday Loan, Auto Loan, Payday Loan, Home Equity Loan, Credit-Builder Loan, Not Specified, Not Specified,  Personal Loan",32,15,4.755,12,Bad,3468.25,28.83125,6 Years and 8 Months,Yes,240.66,145.31,High_spent_Medium_value_payments,243.55875,Poor,1,0
2259,40,Accountant,99363.88,8222.32,6,3,15.0,1,Debt Consolidation Loan,6,8,18.045,5,Standard,1099.31,32.39125,30 Years and 8 Months,Yes,57.37,418.24375,Low_spent_Medium_value_payments,609.11375,Standard,0,1
2260,41,Journalist,39540.78,3410.07,7,6,25.0,7,"Auto Loan, Debt Consolidation Loan, Student Loan, Credit-Builder Loan, Debt Consolidation Loan, Credit-Builder Loan,  Student Loan",47,15,25.57,12,Bad,3506.0,33.8275,10 Years and 3 Months,Yes,227.53,92.45375,Low_spent_Medium_value_payments,265.97375,Standard,1,2
2261,44,Developer,39800.36,3097.7,8,10,21.0,9,"Mortgage Loan, Payday Loan, Debt Consolidation Loan, Personal Loan, Personal Loan, Not Specified, Payday Loan, Home Equity Loan,  Personal Loan",33,20,20.0,8,Bad,4241.52,29.79,0 Years and 10 Months,Yes,252.26,187.15,High_spent_Medium_value_payments,153.32375,Standard,0,1
2262,21,Entrepreneur,86971.56,7053.63,8,5,4.0,1,Not Specified,24,19,3.355,4,Good,333.78,33.615,20 Years and 3 Months,No,38.45,323.28375,High_spent_Small_value_payments,613.7275,Poor,0,0
2263,32,Musician,35843.92,3005.99,10,10,34.0,6,"Student Loan, Auto Loan, Not Specified, Mortgage Loan, Credit-Builder Loan,  Student Loan",22,18,15.39,12,Bad,3901.4,32.74625,2 Years and 5 Months,Yes,156.67,148.20875,High_spent_Medium_value_payments,263.2225,Poor,1,0
2264,42,Doctor,179317.04,15091.09,0,6,7.0,1,Mortgage Loan,15,3,1.54,3,Good,80.93,36.6925,30 Years and 9 Months,No,142.79,607.11375,Low_spent_Medium_value_payments,1012.95625,Good,0,0
2265,44,Musician,21484.03,2073.34,5,3,8.0,3,"Mortgage Loan, Personal Loan,  Mortgage Loan",30,11,1.08,4,Good,939.2,31.005,25 Years and 9 Months,No,33.16,116.6375,High_spent_Medium_value_payments,328.79125,Poor,0,0
2266,16,Entrepreneur,78741.32,6458.78,9,10,33.0,6,"Debt Consolidation Loan, Student Loan, Payday Loan, Auto Loan, Payday Loan,  Not Specified",30,16,10.52,11,Standard,2011.92,32.15,16 Years and 7 Months,Yes,326.68,265.11375,High_spent_Large_value_payments,292.1625,Poor,1,1
2267,21,Accountant,28690.97,2657.91,4,4,13.0,0,No Loan,14,11,12.28,8,Standard,839.77,31.48,17 Years and 7 Months,Yes,0.0,193.74375,Low_spent_Large_value_payments,345.8,Standard,0,0
2268,49,Lawyer,20770.6,1784.88,7,4,17.0,3,"Home Equity Loan, Credit-Builder Loan,  Credit-Builder Loan",13,12,3.195,4,Standard,167.61,30.3925,24 Years and 11 Months,No,35.37,124.49,High_spent_Small_value_payments,298.87875,Standard,0,0
2269,29,Engineer,16362.68,1536.56,10,5,18.0,6,"Home Equity Loan, Student Loan, Home Equity Loan, Payday Loan, Student Loan,  Credit-Builder Loan",55,23,3.86,11,Bad,2635.48,31.46625,7 Years and 10 Months,Yes,77.71,133.61125,Low_spent_Small_value_payments,226.08125,Poor,0,0
2270,19,Scientist,79878.52,6535.54,3,1,7.0,2,"Not Specified,  Personal Loan",0,8,7.545,5,Good,189.33,34.4225,24 Years and 8 Months,No,81.17,291.7475,High_spent_Large_value_payments,541.88875,Good,0,0
2271,42,Engineer,17468.19,1453.68,10,6,25.0,3,"Mortgage Loan, Home Equity Loan,  Mortgage Loan",53,11,8.95,7,Standard,1495.9,32.4775,10 Years and 11 Months,Yes,23.27,65.92875000000001,High_spent_Medium_value_payments,320.27375,Poor,0,0
2272,39,Lawyer,155673.16,13044.76,3,6,3.0,2,"Debt Consolidation Loan,  Auto Loan",18,5,3.465,3,Good,1198.23,36.80125,25 Years and 10 Months,No,185.05,273.1125,High_spent_Large_value_payments,1053.82875,Poor,1,1
2273,44,Engineer,52110.56,4521.55,6,5,19.0,1,Auto Loan,12,19,13.825,1,Standard,1251.99,34.2175,32 Years and 4 Months,Yes,23.74,240.605,High_spent_Medium_value_payments,490.745,Standard,1,0
2274,42,Architect,22803.84,1845.32,7,4,18.0,3,"Mortgage Loan, Personal Loan,  Auto Loan",19,7,6.345000000000001,8,Standard,535.11,31.25625,14 Years and 11 Months,Yes,43.66,118.2575,Low_spent_Medium_value_payments,291.0475,Standard,1,0
2275,30,Scientist,31993.78,2942.15,6,6,7.0,2,"Payday Loan,  Home Equity Loan",8,14,6.78,0,Standard,818.22,31.93125,16 Years and 10 Months,Yes,45.14,117.38125,Low_spent_Medium_value_payments,366.7925,Standard,0,0
2276,18,Developer,17599.48,1202.62,2,6,6.0,1,Payday Loan,11,1,7.385,0,Good,1426.15,30.19375,18 Years and 7 Months,No,13.08,94.61375,Low_spent_Small_value_payments,292.56625,Good,0,0
2277,55,Writer,35184.74,3035.06,6,7,13.0,2,"Home Equity Loan,  Home Equity Loan",21,15,12.375,6,Standard,1036.03,33.4925,25 Years and 6 Months,Yes,34.63,216.8775,High_spent_Medium_value_payments,351.32125,Standard,0,0
2278,43,Musician,8555.81,528.98,6,10,22.0,5,"Not Specified, Personal Loan, Debt Consolidation Loan, Personal Loan,  Home Equity Loan",56,21,4.6,9,Bad,2953.79,29.6425,10 Years and 7 Months,Yes,29.05,33.9675,Low_spent_Large_value_payments,264.88,Poor,0,1
2279,30,Journalist,16340.12,1275.68,10,9,16.0,5,"Auto Loan, Debt Consolidation Loan, Debt Consolidation Loan, Mortgage Loan,  Personal Loan",56,17,18.18,9,Bad,3761.85,35.09625,5 Years and 8 Months,Yes,41.16,103.84125,Low_spent_Medium_value_payments,263.08875,Standard,1,2
2280,25,Entrepreneur,12427.74,767.64,6,6,11.0,4,"Payday Loan, Debt Consolidation Loan, Student Loan,  Auto Loan",19,11,6.485,0,Good,223.93,32.52875,26 Years and 11 Months,No,33.81,46.322500000000005,Low_spent_Small_value_payments,270.385,Poor,1,1
2281,16,Musician,40181.48,3054.46,5,4,13.0,4,"Credit-Builder Loan, Not Specified, Student Loan,  Credit-Builder Loan",26,9,12.645,8,Standard,854.72,32.68,17 Years and 10 Months,Yes,101.47,220.3875,High_spent_Medium_value_payments,280.61125,Standard,0,0
2282,19,Accountant,9566.58,856.22,5,7,14.0,5,"Home Equity Loan, Mortgage Loan, Payday Loan, Auto Loan,  Payday Loan",11,12,8.345,8,Standard,1233.05,29.70125,14 Years and 10 Months,Yes,39.51,57.23125,High_spent_Medium_value_payments,266.3775,Standard,1,0
2283,34,Engineer,20674.5,1447.88,7,8,31.0,5,"Debt Consolidation Loan, Not Specified, Auto Loan, Auto Loan,  Home Equity Loan",66,21,20.175,8,Bad,2827.23,32.38875,13 Years and 5 Months,Yes,52.39,126.60625,Low_spent_Small_value_payments,253.28625,Standard,2,1
2284,34,Lawyer,82277.8,6826.48,8,9,32.0,7,"Debt Consolidation Loan, Home Equity Loan, Personal Loan, Mortgage Loan, Payday Loan, Not Specified,  Auto Loan",60,16,17.71,7,Bad,2748.82,30.20125,4 Years and 3 Months,Yes,479.17,139.85875,High_spent_Medium_value_payments,315.27875,Standard,1,1
2285,32,Scientist,74450.88,6139.24,6,4,19.0,3,"Not Specified, Mortgage Loan,  Credit-Builder Loan",5,19,17.475,10,Standard,640.7,31.67125,19 Years and 7 Months,Yes,120.85,257.8575,High_spent_Large_value_payments,564.095,Standard,0,0
2286,45,Musician,8052.79,961.07,8,7,24.0,8,"Student Loan, Not Specified, Debt Consolidation Loan, Not Specified, Auto Loan, Payday Loan, Debt Consolidation Loan,  Personal Loan",48,22,19.78,12,Bad,3937.86,32.3775,6 Years and 3 Months,Yes,29.24,61.35875,High_spent_Small_value_payments,289.73125,Standard,1,2
2287,18,Engineer,15479.34,1143.94,6,9,33.0,6,"Personal Loan, Not Specified, Personal Loan, Mortgage Loan, Credit-Builder Loan,  Debt Consolidation Loan",23,23,26.62,9,Bad,3106.09,30.7575,1 Years and 3 Months,Yes,47.72,99.97375,High_spent_Medium_value_payments,246.70375,Standard,0,1
2288,33,Architect,17738.31,1419.19,7,4,13.0,1,Not Specified,19,11,12.775,7,Standard,661.03,33.32875,21 Years and 4 Months,Yes,11.74,71.1475,High_spent_Small_value_payments,333.00375,Standard,0,0
2289,21,Writer,19243.9,1442.66,6,5,19.0,4,"Student Loan, Payday Loan, Not Specified,  Home Equity Loan",14,14,7.88,6,Standard,1889.31,29.15375,5 Years and 10 Months,Yes,62.03,89.80375000000001,Low_spent_Large_value_payments,267.42625,Standard,0,0
2290,38,Entrepreneur,64790.24,5235.19,9,9,21.0,7,"Home Equity Loan, Student Loan, Home Equity Loan, Student Loan, Credit-Builder Loan, Not Specified,  Credit-Builder Loan",36,21,7.26,10,Bad,1654.05,35.15875,7 Years and 2 Months,Yes,323.0,197.46125,High_spent_Medium_value_payments,260.56,Poor,0,0
2291,39,Writer,106119.68,9128.31,3,5,18.0,3,"Auto Loan, Student Loan,  Mortgage Loan",7,13,20.825,5,Standard,336.54,31.355,15 Years and 1 Months,Yes,256.33,555.675,High_spent_Large_value_payments,399.4175,Standard,1,0
2292,19,Architect,54834.69,4508.56,7,6,22.0,6,"Debt Consolidation Loan, Personal Loan, Payday Loan, Not Specified, Personal Loan,  Student Loan",57,15,7.115,7,Bad,2470.61,31.74875,9 Years and 2 Months,Yes,258.86,139.16875000000002,High_spent_Small_value_payments,303.40125,Poor,0,1
2293,24,Manager,7472.54,917.71,4,6,26.0,2,"Auto Loan,  Student Loan",21,15,13.125,8,Standard,2524.17,32.56875,19 Years and 10 Months,Yes,9.35,67.39875,High_spent_Small_value_payments,293.77625,Poor,1,0
2294,35,Musician,11482.57,1128.88,4,3,10.0,3,"Debt Consolidation Loan, Student Loan,  Personal Loan",19,18,4.425,4,Standard,517.07,32.92125,15 Years and 4 Months,No,15.37,77.64875,Low_spent_Small_value_payments,301.11875,Standard,0,1
2295,55,Journalist,17510.87,1277.24,7,4,10.0,4,"Personal Loan, Payday Loan, Debt Consolidation Loan,  Personal Loan",17,16,1.0,2,Standard,1053.65,29.64875,28 Years and 4 Months,No,38.07,93.00875,Low_spent_Small_value_payments,268.52625,Standard,0,1
2296,34,Lawyer,66169.56,5799.13,8,6,12.0,3,"Payday Loan, Debt Consolidation Loan,  Not Specified",14,14,10.6,7,Standard,198.53,31.65375,25 Years and 3 Months,Yes,126.79,222.61375,High_spent_Medium_value_payments,476.935,Standard,0,1
2297,53,Manager,15285.5,1523.79,0,3,9.0,0,No Loan,25,10,11.035,0,Good,955.15,28.115,30 Years and 9 Months,No,0.0,102.26,High_spent_Medium_value_payments,325.11875,Poor,0,0
2298,54,Lawyer,14726.77,1366.23,7,6,1.0,0,No Loan,8,8,6.64,4,Good,442.21,29.9825,15 Years and 4 Months,No,0.0,89.43375,Low_spent_Small_value_payments,325.94,Good,0,0
2299,17,Teacher,20380.41,1581.37,7,6,29.0,4,"Credit-Builder Loan, Payday Loan, Auto Loan,  Credit-Builder Loan",28,23,5.075,10,Bad,1791.56,33.1025,12 Years and 10 Months,Yes,63.64,71.0625,Low_spent_Medium_value_payments,289.5925,Poor,1,0
2300,16,Lawyer,29840.22,2636.68,8,9,29.0,7,"Payday Loan, Payday Loan, Auto Loan, Not Specified, Personal Loan, Not Specified,  Personal Loan",17,22,27.19,10,Bad,2716.57,32.15875,2 Years and 1 Months,Yes,114.67,158.07999999999998,Low_spent_Small_value_payments,265.92,Poor,1,0
2301,48,Doctor,29112.32,2333.03,2,1,6.0,2,"Not Specified,  Auto Loan",2,4,3.995,4,Good,1263.31,33.60875,20 Years and 8 Months,No,28.04,172.31,Low_spent_Medium_value_payments,306.7075,Good,1,0
2302,42,Architect,16021.14,1583.1,8,6,16.0,4,"Payday Loan, Auto Loan, Home Equity Loan,  Personal Loan",21,9,7.475,7,Standard,2136.31,32.81125,16 Years and 2 Months,Yes,30.63,91.9625,High_spent_Medium_value_payments,314.46625,Standard,1,0
2303,47,Scientist,18186.22,1761.52,7,4,15.0,0,No Loan,21,16,5.49,4,Standard,1.42,33.9375,18 Years and 7 Months,No,0.0,99.31875,High_spent_Medium_value_payments,352.54875,Standard,0,0
2304,39,Teacher,14210.27,1287.19,9,6,19.0,5,"Auto Loan, Credit-Builder Loan, Home Equity Loan, Personal Loan,  Payday Loan",56,19,25.35,10,Bad,4975.63,34.17375,5 Years and 6 Months,Yes,51.08,72.57375,Low_spent_Small_value_payments,281.31875,Standard,1,0
2305,49,Developer,27587.1,2248.93,5,3,17.0,0,No Loan,29,20,9.865,1,Standard,268.83,34.15875,20 Years and 7 Months,Yes,0.0,111.8525,Low_spent_Large_value_payments,375.5375,Standard,0,0
2306,41,Musician,16582.83,1157.9,4,7,14.0,4,"Credit-Builder Loan, Student Loan, Credit-Builder Loan,  Home Equity Loan",19,16,17.785,9,Standard,471.81,29.5925,14 Years and 2 Months,Yes,52.02,96.86625,Low_spent_Small_value_payments,264.87875,Standard,0,0
2307,36,Manager,83265.72,6899.81,7,8,30.0,6,"Student Loan, Credit-Builder Loan, Student Loan, Auto Loan, Credit-Builder Loan,  Auto Loan",35,14,2.71,8,Bad,2224.91,31.645,5 Years and 7 Months,Yes,296.61,286.8025,High_spent_Small_value_payments,384.61125,Poor,2,0
2308,27,Scientist,59110.84,5210.9,4,6,10.0,3,"Credit-Builder Loan, Payday Loan,  Student Loan",25,16,14.97,4,Standard,2685.23,34.0375,12 Years and 6 Months,Yes,106.66,234.86,High_spent_Medium_value_payments,470.6575,Standard,0,0
2309,29,Writer,32506.42,2948.87,7,7,7.0,0,No Loan,12,16,1.35,3,Standard,683.6,30.2475,18 Years and 9 Months,Yes,0.0,147.5675,High_spent_Large_value_payments,404.82,Standard,0,0
2310,32,Manager,36136.49,3030.37,6,3,18.0,2,"Home Equity Loan,  Auto Loan",35,13,18.785,6,Standard,453.4,34.02125,32 Years and 9 Months,Yes,42.47,163.97375,High_spent_Large_value_payments,356.39125,Standard,1,0
2311,30,Media_Manager,121684.36,9845.36,4,6,2.0,3,"Payday Loan, Not Specified,  Not Specified",3,11,2.625,3,Good,1164.7,31.02625,23 Years and 4 Months,No,190.06,372.865,Low_spent_Medium_value_payments,704.0325,Good,0,0
2312,38,Entrepreneur,115800.54,9860.05,4,4,9.0,1,Payday Loan,2,1,12.275,2,Good,194.96,33.315,25 Years and 2 Months,No,81.74,513.97875,Low_spent_Medium_value_payments,684.16125,Poor,0,0
2313,26,Musician,36783.38,3151.28,10,5,17.0,7,"Student Loan, Credit-Builder Loan, Credit-Builder Loan, Personal Loan, Auto Loan, Debt Consolidation Loan,  Not Specified",15,20,24.225,10,Bad,4555.72,29.7325,1 Years and 5 Months,Yes,148.36,193.795,High_spent_Large_value_payments,245.475,Poor,1,1
2314,29,Engineer,17816.79,1517.73,6,5,31.0,5,"Personal Loan, Home Equity Loan, Student Loan, Not Specified,  Credit-Builder Loan",16,18,7.565,7,Bad,1793.04,28.20375,11 Years and 4 Months,Yes,54.01,101.84,Low_spent_Large_value_payments,278.42375,Poor,0,0
2315,32,Teacher,66460.6,5448.38,8,10,16.0,6,"Mortgage Loan, Payday Loan, Debt Consolidation Loan, Credit-Builder Loan, Mortgage Loan,  Payday Loan",31,22,2.65,13,Bad,4681.43,31.4025,11 Years and 7 Months,Yes,278.08,275.24,Low_spent_Small_value_payments,327.9875,Poor,0,1
